,Id,Title,ISBN,Author,publication_year,publisher,language_code,description,reviews_count,ratings_count,original_publication_year,num_pages,format,series_work,similar_books,shelves,SmallImgURL,ImgURL
0,129523,"Divided in Death (In Death, #18)",0425197956,J.D. Robb,2004,Berkley Books,eng,"Reva Ewing, a former member of the Secret Service and a security specialist for Roarke Enterprises, is a prime suspect in a double homicide. She had every reason to want to kill her husband, the renowned artist Blair Bissel. Not only was he having an affair, he was having it with her best friend.<br /><br />But Lieutenant Eve Dallas, who's on the case, believes Reva is innocent. Eve's instincts tell her that the murder scene looks too perfectly staged, the apparent answers too obvious. And when she digs for more, she discovers that at nearly the exact time a kitchen knife was jammed into the victim's ribs, the passcode to his art studio was changed - and all of the data on his computer deliberately corrupted.<br /><br />To Roarke, it's the computer attack that poses the real threat. Signs show that this is the nightmare his company has secretly been preparing for. He and Reva have been under a code-red government contract to develop a program that would shield against a new breed of hackers, the Doomsday Group. These techno-terrorists with brilliant minds and plenty of financial backing hack into systems, steal data, and corrupt computer units on a large scale - and kill anyone who gets too close.<br /><br />Eve and Roarke must infiltrate an extraordinarily secretive government agency to expose the corruption at its core, before the virus spreads from one office to a corporation to the entire country.",716,23103,2004,354,Mass Market Paperback,True,"Hot Rocks;The Rise of Magicks (Chronicles of The One, #3);Concealed in Death: by J. D. Robb -- Review;Under Currents;Time and Again: Time Was / Times Change;The Vanishing (Fogg Lake #1);Of Blood and Bone (Chronicles of The One, #2);The Castle on the Hill at the Edge of the World;Anonymous Noise, Vol. 17;覆面系ノイズ 15;Anonymous Noise, Vol. 16;覆面系ノイズ 14 (Fukumenkei Noise #14);覆面系ノイズ 13 (Fukumenkei Noise #13);Shelter in Place;Blood Orange - Was sie nicht wissen: Thriller;Als wir zu träumen wagten (Die Hafenschwester, #1);High-Stakes Bachelor (The Prescott Bachelors #1);Nebeljagd (Linn Geller, #2)",mystery romance jd-robb j-d-robb in-death in-death-series crime fiction romantic-suspense futuristic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389938707l/129523._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389938707l/129523._SX98_.jpg
0,2494204,"Salvation in Death (In Death, #27)",0749908904,J.D. Robb,2008,Piatkus,eng,"Seconds after partaking of wine during a Catholic funeral mass, Father Miguel Flores is dead on the altar. Detective Lieutenant Eve Dallas confirms that the consecrated wine contained enough potassium cyanide to kill a rhino. And though the East Harlem neighborhood is a long way from the stone mansion she shares with her billionaire husband Roarke, it’s the holiness flying around St. Christobal’s that makes her uneasy.<br /><br />The autopsy reveals faint scars of knife wounds, a removed tattoo—and evidence of plastic surgery suggesting “Father Flores” may not be the man his parishioners thought. Now, as Eve pieces together clues that suggest identity theft, gang connections, and a deeply personal act of revenge, she hopes to track down whoever committed this unholy act. Until a second murder—in front of an even larger crowd of worshippers—knocks the whole investigation sideways…",816,20022,2008,353,Paperback,True,"The Rise of Magicks (Chronicles of The One, #3);Under Currents;Hot Rocks;The Vanishing (Fogg Lake #1);Shelter in Place;Of Blood and Bone (Chronicles of The One, #2);Balance of Power;Vampire Trinity (Vampire Queen, #6);The Bear's Fated Mate (Borealis Bears #2);Death and Sweets: A Pumpkin Hollow Mystery, book 4;Pirate Pandemonium (Sabrina, the Teenage Witch, #35);Incorruptible;Mandala Stones: 50 Inspirational Designs to Paint;Hart's Hollow Farm;The Venus Fix (Butterfield Institute, #3);From New York. Beautiful (volumen independiente);The Last Honest Woman (The O'Hurleys, #1);Purview of Flashbulbs (Alexis Parker Book 15)",mystery j-d-robb jd-robb romance in-death in-death-series crime romantic-suspense fiction futuristic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328026886l/2494204._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328026886l/2494204._SX98_.jpg
0,3188747,Suite 606,0425224449,J.D. Robb,2008,Berkley Books,eng,"""Ritual in Death"" / J.D. Robb<br />Lieutenant Eve Dallas plunges into the violent aftermath of a ritualistic murder--and into the mind of an alleged witness who can't remember a thing to save his life.<br /><br />""Love Endures"" / Mary Blayney<br />Investigates the connection between a ghost, a magic coin, and a deliberate deception that has kept two lovers apart for years.<br /><br />""Cold Case"" / Ruth Ryan Langan<br />Brings a lost man out of a pounding storm and into the arms of a welcoming woman for a breathtaking twist of fate.<br /><br />""Wayward Wizard"" / Mary Kay McComas<br />Follows a mother and son lost in the threads of history and an impaired wizard who must return them to their own world to fulfill his own destiny--in time.",172,5421,2008,344,Paperback,True,"Concealed in Death: by J. D. Robb -- Review;Festive in Death: by JD Robb | Summary & Analysis;Murder on the Rocks (Mack's Bar Mystery, #1);Owl Be Home for Christmas: A Meg Langslow Mystery;Drive: A Crime Thriller (The Volunteers Book 1);Harlem Rhapsody: A Crime Thriller (The Volunteers Book Book 2);Cli Taurus: An Inspector Ash Mystery (Inspector Ash Crime & Drama Book 1);Chasing Tinsel (Miranda Vaughn Mysteries);Near Prospect Park;Mixed Magics: Four Tales of Chrestomanci;Concealed in Death: by J. D. Robb -- Sidekick;Naked Came the Phoenix;Year of the Griffin (Derkholm, #2);A Western Family Christmas (Harlequin Historical, #579);Highland Vampire (MacNachton Vampires, #2);The Pawn (The Patrick Bowers Files, #1);Storm Warning;After Dark (Lilith Mercury Werewolf Hunter, #7)",mystery jd-robb j-d-robb romance in-death in-death-series anthology default owned anthologies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348195515l/3188747._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348195515l/3188747._SX98_.jpg
0,238127,"Seduction in Death (In Death, #13)",0749934395,J.D. Robb,2004,Piatkus,eng,"Dante had been courting his victim in cyberspace for weeks before meeting her in person. A few sips of wine and a few hours later, she was dead. The murder weapon: a rare, usually undetectable date-rape drug with a street value of a quarter million dollars. Lieutenant Eve Dallas is playing and replaying the clues in her mind. The candlelight, the music, the rose petals strewn across the bed - a seduction meant for his benefit, not hers. He hadn't intended to kill her. But now that he has, he is left with only two choices: to either hole up in fear and guilt or start hunting again. . .",713,24157,2001,354,Paperback,True,"Hot Rocks;Under Currents;The Rise of Magicks (Chronicles of The One, #3);Concealed in Death: by J. D. Robb -- Review;Of Blood and Bone (Chronicles of The One, #2);The Great Witches Baking Show (Great Witches Baking Show #1);A Matter of Choice;Shattered (High Risk, #3);Kingdoms of Gold, Kingdoms of Jade: The Americas Before Columbus;Spoonflower: DIY Fabric, Wallpaper, and Wrapping Paper for a DIY World;The Vanishing (Fogg Lake #1);Anniversary Boxed Set;The Girl with the Golden Scissors: A Novel;Omega Secrets (Blackclaw Pack #1);Roland Mesnier's Basic to Beautiful Cakes;One Bowl Baking: Simple, From Scratch Recipes for Delicious Desserts;Flirting With Danger (Samantha Jellicoe, #1);Abandoned by an Alpha (Freya Rose, #1)",mystery romance jd-robb j-d-robb in-death in-death-series crime romantic-suspense fiction futuristic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305123885l/238127._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305123885l/238127._SX98_.jpg
0,22571696,"Obsession in Death (In Death, #40)",0399170871,J.D. Robb,2015,Berkley,eng,"<b>There's a thin line between hero worship and dangerous obsession...the explosive new Eve Dallas and Roarke thriller</b><p>A crisp winter morning in New York. In a luxury apartment, the body of a woman lies stretched out on a huge bed. On the wall above, the killer has left a message in bold black ink: FOR LIEUTENANT EVE DALLAS, WITH GREAT ADMIRATION AND UNDERSTANDING.</p><p>Eve Dallas is used to unwanted attention. Famous for her high-profile cases and her marriage to billionaire businessman Roarke, she has learned to deal with intense public scrutiny and media gossip. But now Eve has become the object of a singular and deadly obsession. She has an 'admirer', who just can't stop thinking about her. Who is convinced they have a special bond. Who is planning to kill for her - again and again...</p><p>With time against her, Eve is forced to play a delicate - and dangerous - psychological dance. Because the killer is desperate for something Eve can never provide - approval. And once that becomes clear, Eve knows her own life will be at risk - along with those she cares about the most.</p>",1492,17645,2015,404,Hardcover,True,"The Rise of Magicks (Chronicles of The One, #3);Concealed in Death: by J. D. Robb -- Sidekick;Under Currents;Hot Rocks;Concealed in Death: by J. D. Robb -- Review;Vampire Master (Vampire Queen, #16);Mirror, Mirror (The Dresden Files, #17);Of Blood and Bone (Chronicles of The One, #2);Phoenix (Trial by Fire #3);Double-Crossed (Vegas Nights, #1);Colder Than Sin (Cold Justice: Crossfire, #2);Leviathan (Worldship Files, #1);The Vanishing (Fogg Lake #1);Siren Reborn (Texas Sirens, #8);Tribute;Sweep with Me (Innkeeper Chronicles, #4.5);Skin Deep;Magic Tests (Kate Daniels, #5.3)",mystery romance jd-robb j-d-robb fiction series in-death-series crime in-death romantic-suspense,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406509523l/22571696._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406509523l/22571696._SX98_.jpg
0,18966819,"Golden Son (Red Rising, #2)",0345539826,Pierce Brown,2015,Del Rey,eng,"As a Red, Darrow grew up working the mines deep beneath the surface of Mars, enduring backbreaking labor while dreaming of the better future he was building for his descendants. But the Society he faithfully served was built on lies. Darrow’s kind have been betrayed and denied by their elitist masters, the Golds—and their only path to liberation is revolution. And so Darrow sacrifices himself in the name of the greater good for which Eo, his true love and inspiration, laid down her own life. He becomes a Gold, infiltrating their privileged realm so that he can destroy it from within. <br /><br />A lamb among wolves in a cruel world, Darrow finds friendship, respect, and even love—but also the wrath of powerful rivals. To wage and win the war that will change humankind’s destiny, Darrow must confront the treachery arrayed against him, overcome his all-too-human desire for retribution—and strive not for violent revolt but a hopeful rebirth. Though the road ahead is fraught with danger and deceit, Darrow must choose to follow Eo’s principles of love and justice to free his people. <br /><br />He must live for more.",11245,132609,2015,430,ebook,True,"Skyward (Skyward, #1);Starsight (Skyward, #2);The Well of Ascension (Mistborn, #2);The Hero of Ages (Mistborn, #3);The Final Empire (Mistborn, #1);Words of Radiance (The Stormlight Archive, #2);The Wise Man's Fear (The Kingkiller Chronicle, #2);Darkdawn (The Nevernight Chronicle, #3);The Way of Kings (The Stormlight Archive, #1);Steelheart (The Reckoners, #1);Oathbringer (The Stormlight Archive, #3);Godsgrave (The Nevernight Chronicle, #2);Firefight (The Reckoners, #2);The Burning White (Lightbringer, #5);Vicious (Villains, #1);Nevernight (The Nevernight Chronicle, #1);Calamity (Reckoners, #3);Warbreaker (Warbreaker, #1)",sci-fi favorites science-fiction fantasy dystopian fiction young-adult dystopia series owned,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394684475l/18966819._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394684475l/18966819._SX98_.jpg
0,20821249,"Festive in Death (In Death, #39)",0399164448,J.D. Robb,2014,Berkley,eng,"Personal trainer Trey Ziegler was in peak physical condition. If you didn’t count the kitchen knife in his well-toned chest.<br /><br />Lieutenant Eve Dallas soon discovers a lineup of women who were loved and left by the narcissistic gym rat. While Dallas sorts through the list of Ziegler’s enemies, she’s also dealing with her Christmas shopping list—plus the guest list for her and her billionaire husband’s upcoming holiday bash.<br /><br />Feeling less than festive, Dallas tries to put aside her distaste for the victim and solve the mystery of his death. There are just a few investigating days left before Christmas, and as New Year’s 2061 approaches, this homicide cop is resolved to stop a cold-blooded killer.",1366,18259,2014,389,Hardcover,True,"The Rise of Magicks (Chronicles of The One, #3);Under Currents;Hot Rocks;Of Blood and Bone (Chronicles of The One, #2);Christmas Once Again;The Vanishing (Fogg Lake #1);Sweep with Me (Innkeeper Chronicles, #4.5);Cast the First Stone (Sidney Stone #1);Silver Master (Ghost Hunters, #4);Changes to the Recipe (Cookie and Cream Mystery #4);Vampire Master (Vampire Queen, #16);Shelter in Place;The Name of the Game;Jean Béliveau: My Life in Hockey;Obsession in Death: by J. D. Robb | Summary & Analysis;Festive in Death: by JD Robb | Summary & Analysis;Home for the Holidays: Short Story;Love & Omens (Crescent City Ghost Tours, #2)",mystery romance jd-robb j-d-robb in-death-series fiction series in-death crime romantic-suspense,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396639010l/20821249._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396639010l/20821249._SX98_.jpg
0,18339548,"Grimnirs  (Runes, #3)",0983429790,Ednah Walters,2013,Firetrail Publishing,eng,"**The series number for this book is in chronological order. This is a full-length book of the ""Runes"" series**<br /><br />Straight out of the psych ward, Cora just wants her life to be normal. She doesn’t want to see souls or the reapers collecting them. The guy she’s loved from a distance for years moves away without saying goodbye. So yes, she’s nursing a serious heartbreak. It’s no wonder love is the last thing on her mind when Echo storms into her life. <br /><br />The chemistry between them is mind-blowing.The connection defies logic. Even better, the souls leave her alone when he is around.<br /><br />Too bad Echo is the poster boy for everything she hates in a guy—hot, beautiful,and cocky. He is also a soul reaper. A Grimnir.<br />The very beings she wants out of her life. Maybe normal is overrated because Cora wants it all. Answers. Love. A life.",280,3473,2013,348,ebook,True,"Rogue (Relentless #3);Refuge (Relentless #2);Dirty Blood (Dirty Blood, #1);Focus (The Crescent Chronicles, #2);Warrior (Relentless #4);Perfekt Order (The Ære Saga #1);Elsker (The Elsker Saga, #1);Hunting Angel (Divisa, #2);Fallen Academy: Year Three And A Half (Fallen Academy #3.5);Relentless (Relentless, #1);Chasing Angel (Divisa, #3);Found (The Crescent Chronicles, #3);Cursed (The Watchers, #1);The Raven Oath (The Raven Four, #2);Saving Angel (Divisa, #1);Perfekt Control (The Ære Saga #2);A Court of Thorns and Roses Box Set (A Court of Thorns and Roses, #1-3);Spring: A High School Bully Romance (Sunset Beach High Book 3)",fantasy paranormal favorites young-adult mythology ya romance kindle series magic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380428924l/18339548._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380428924l/18339548._SX98_.jpg
0,93263,The Legend of Sleepy Hollow (Graphic Novel),1582404119,Bo Hampton,2004,Image Comics,eng,"<i>Please note that this is the graphic novel adaptation of <u>Sleepy Hollow</u>. If you're looking for the short story, go <a href=""https://www.goodreads.com/book/show/93261.The_Legend_of_Sleepy_Hollow"" rel=""nofollow"">here</a>.</i><br /><br />This is Bo Hampton's 1993 Legend of Sleepy Hollow, a faithful adaptation of Washington Irving's tale surrounding the ghostly inhabitants of Tarrytown, New York around the time of the American Revolution. The cast of characters is headed up by the Headless Horseman himself. This edition boasts new covers and 16 pages of new material, including numerous preliminary sketches of scenes and characters.",398,46289,1993,64,Paperback,False,"The Fall of the House of Usher and Other Tales;The Tell-Tale Heart and Other Writings;The Time Machine/The Invisible Man;The Phantom of the Opera;The Complete Sherlock Holmes: Volume II;The Monkey's Paw (Oxford Bookworms);The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror;Essential Tales and Poems;The Picture of Dorian Gray: A Graphic Novel;A Christmas Carol, The Chimes and The Cricket on the Hearth;The Complete Stories and Poems;A Christmas Carol and Other Christmas Writings;The Legend of Sleepy Hollow and Other Stories;The Man in the Iron Mask (The D'Artagnan Romances, #3.4);King Arthur and His Knights: Selected Tales;Young Goodman Brown and Other Short Stories;The Merry Adventures of Robin Hood;The Necklace and Other Stories: Maupassant for Modern Times",classics fiction horror classic fantasy short-stories favorites literature mystery kindle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171253283l/93263._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171253283l/93263._SX98_.jpg
0,18218570,"Immortals (Runes, #2)",,Ednah Walters,2013,Ednah Walters,eng,"<b>Nothing can stop Raine Cooper when she wants something...</b><br />Raine finally knows that her gorgeous neighbor, Torin St. James, is a legend straight out of Norse mythology, and that her feelings for him are strong. Torin is crazy about Raine too, breaking the one rule he lives by: Never fall for a mortal. The problem is he no longer remembers her, his memories erased by Norns—Norse destiny deities—to punish her for defying them.<br /><br /><b>So Raine comes up with a plan...</b><br />She will make Torin forget his one rule a second time and fall in love with her all over again. <br />But she quickly learns that well-laid plans do not work when dealing with deities and supernatural beings. Desperate, Raine makes choices that could not only tear her and Torin further apart, but lead to the destruction of everything and everyone she loves",404,5617,2013,342,ebook,True,"Refuge (Relentless #2);Rogue (Relentless #3);Warrior (Relentless #4);Perfekt Order (The Ære Saga #1);Relentless (Relentless, #1);School of Broken Souls (Academy of Souls, #1);Focus (The Crescent Chronicles, #2);Found (The Crescent Chronicles, #3);Saving Angel (Divisa, #1);Chasing Angel (Divisa, #3);Hunting Angel (Divisa, #2);Dirty Blood (Dirty Blood, #1);Xoe (Xoe Meyers, #1);Haven (Relentless #5);Reverence (Significance, #3.5);Loving Angel (Divisa, #4);A Shade of Vampire 84: A Memory of Time;Consequence (Significance, #4.5)",fantasy young-adult paranormal mythology romance ya favorites kindle paranormal-romance magic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374382405l/18218570._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374382405l/18218570._SX98_.jpg
0,16299341,"Thankless in Death (In Death, #37)",0399164421,J.D. Robb,2013,Putnam Adult,eng,"<b>In the latest suspense thriller in the #1 New York Times bestselling series, the year 2060 is drawing to a close in New York City and loved ones are coming together for Thanksgiving. But sometimes the deepest hatreds seethe within the closest relationships, and blood flows faster than water…</b><br /> <br />Lieutenant Eve Dallas has plenty to be grateful for this season. Hosting Roarke’s big Irish family for the holiday may be challenging, but it’s a joyful improvement on her own dark childhood.<br /> <br />Other couples aren’t as lucky as Eve and Roarke. The Reinholds, for example, are lying in their home stabbed and bludgeoned almost beyond recognition. Those who knew them are stunned—and heartbroken by the evidence that they were murdered by their own son. Twenty-six-year-old Jerry hadn’t made a great impression on the bosses who fired him or the girlfriend who dumped him—but they didn’t think he was capable of this.<br /> <br />Turns out Jerry is not only capable of brutality but taking a liking to it. With the money he’s stolen from his parents and a long list of grievances, he intends to finally make his mark on the world. Eve and her team already know the who, how, and why of this murder. What they need to pinpoint is where Jerry’s going to strike next.",1361,19160,2013,402,Hardcover,True,"Hot Rocks;The Rise of Magicks (Chronicles of The One, #3);Under Currents;The Vanishing (Fogg Lake #1);Dual Image;Enchanted (The Donovan Legacy, #4);Sweep with Me (Innkeeper Chronicles, #4.5);Of Blood and Bone (Chronicles of The One, #2);Shelter in Place;J.D. Robb: Series Reading Order;Christmas Once Again;The Best Christmas Ever (Krewe of Hunters #32.5);High Noon;The Quinns' Christmas (Chesapeake Bay Saga, #3.5);Make Believe Murder (Merry Wrath #12);Charmed (The Donovan Legacy, #3);Enticed by the Gargoyle;Skin Deep",mystery jd-robb romance j-d-robb in-death in-death-series fiction crime series futuristic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371102498l/16299341._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371102498l/16299341._SX98_.jpg
0,33618877,Mutationem,0997826622,Phoenix Jericho,2017,Colt Creek Publishing LLC,eng,"Decades after World War III, nuclear war is decimating the planet. Amidst the turmoil and destruction lies one last drop of hope: the most ambitious space mission ever planned, to be executed by the largest earthly spacecraft. The goal? For the crew aboard IWSA-24 to be the first to colonize Alpha-64, located 100 Earth years away. The clock is ticking, with the launch only a few weeks out. But when the war takes a calamitous turn only minutes before the shuttle’s first flight simulation, suddenly the crew on board realize they are the planet’s only survivors. With minimal provisions, equipment, and astronauts, a new set of questions arise for Captain Kriss and her all-female crew: will IWSA-24 have enough fuel to make it to Alpha-64? Will they devise a plan to secure male DNA in time to save humanity? What mysteries and unknowns lurk on this faraway planet? What starts as an unlikely community of lovers, enemies, scientists, and spies evolves rapidly as the crew approaches Alpha-64.",11,12,,454,Paperback,False,None,science-fiction netgalley ll ng sci-fi library sf-fantasy have uninterested nah,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482871772l/33618877._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482871772l/33618877._SX98_.jpg
0,15806231,"Calculated in Death (In Death, #36)",0399158820,J.D. Robb,2013,Putnam Adult,eng,"On Manhattan's Upper East Side a woman lies dead at the bottom of the stairs, stripped of all her valuables. Most cops might call it a mugging gone wrong, but Lieutenant Eve Dallas knows better.<br /><br />A well-off accountant and a beloved wife and mother, Marta Dickenson doesn't seem the type to be on anyone's hit list. But when Eve and her partner, Peabody, find blood inside the building, the lieutenant knows Marta's murder was the work of a killer who's trained, but not professional or smart enough to remove all the evidence.<br /><br />But when someone steals the files out of Marta's office, Eve must immerse herself in her billionaire husband Roarke's world of big business to figure out who's cruel and callous enough to hire a hit on an innocent woman. And as the killer's violent streak begins to escalate, Eve knows she has to draw him out, even if it means using herself as bait. . . .",1338,20250,2013,386,Hardcover,True,"The Rise of Magicks (Chronicles of The One, #3);Under Currents;The Vanishing (Fogg Lake #1);Hot Rocks;The Right Path;Sweep with Me (Innkeeper Chronicles, #4.5);High Noon;The Name of the Game;Of Blood and Bone (Chronicles of The One, #2);Vampire Master (Vampire Queen, #16);Festive in Death: by JD Robb | Summary & Analysis;Partners;Christmas Once Again;J.D. Robb: Series Reading Order;Shelter in Place;J D ROBB SERIES CHECKLIST - Reading Order of IN DEATH;Enticed by the Gargoyle;Skin Deep",mystery romance j-d-robb jd-robb in-death in-death-series fiction crime series romantic-suspense,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346079575l/15806231._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346079575l/15806231._SX98_.jpg
0,13252406,"Delusion in Death (In Death, #35)",0399158812,J.D. Robb,2012,Putnam Adult,eng,"<b>After years on the force, Eve Dallas didn't think she could be shocked anymore... until now.</b><br /><br />It was just another after-work happy-hour bar downtown, where business professionals unwound with a few drinks, complained about the boss, maybe hooked up with someone for the night. Until something went terribly wrong. At first it was just a friction in the air. The noise intensified. The crowd seemed oppressive. some sharp words were exchanged, some pushing and shoving. <br /><br />Then the madness descended. And after twelve minutes of chaos and violence, eighty people lay dead.<br /><br />Eve Dallas is trying to sort out the inexplicable events. Surviving witnesses talk about seeing things—monsters and swarms of bees. They describe sudden, overwhelming feelings of fear and rage and paranoia. When forensics makes its report, the mass delusions make more sense: it appears the bar patrons were exposed to a cocktail of chemicals and illegal drugs that could drive people to temporary insanity—if not kill them outright.<br /><br />But that doesn't explain who would unleash such horror—or why. Eve's husband, Roarke, happens to own the bar, yet he's convinced the attack wasn't directed at him. It's bigger than that. And if Eve can't figure it out fast, it could happen again, anytime, anywhere. Because it's airborne....",1295,20829,2012,388,Hardcover,True,"Under Currents;The Rise of Magicks (Chronicles of The One, #3);Paradise Awakening (Passion in Paradise, #1);Hot Rocks;The Vanishing (Fogg Lake #1);Dual Image;Enchanted (The Donovan Legacy, #4);Sweep with Me (Innkeeper Chronicles, #4.5);Seasons: All-New Tales of Valdemar;Vampire Master (Vampire Queen, #16);The Way Back to You (Blessings, Georgia #9);Shelter in Place;Of Blood and Bone (Chronicles of The One, #2);Return to Red Creek;Leather and Lace (Tempered Steel, #2);Ten Days in Tuscany (Men of the Zodiac, #4);Sanctuary;Tightrope (Burning Cove, #3)",mystery jd-robb j-d-robb romance in-death in-death-series crime fiction futuristic series,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334022208l/13252406._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334022208l/13252406._SX98_.jpg
0,268604,"Portrait in Death (In Death, #16)",0425189031,J.D. Robb,2003,Berkley,eng,"After a tip from a reporter, Eve Dallas finds the body of a young woman in a Delancey street dumpster. Just hours before, the news station had mysteriously received a portfolio of professional portraits of the woman. The photos seemed to be nothing out of the ordinary for any pretty young woman starting a modeling career. Except that she wasn't a model. And that these photos were taken after she had been murdered. <br /><br />Now Dallas is on the trail of a killer who's a perfectionist and an artist. He carefully observes and records his victim's every move. And he has a mission: to own every beautiful young woman's innocence, to capture her youth and vitality—in one fateful shot...",804,31062,2003,347,Mass Market Paperback,True,"Three Fates;Full House (Full #1);Concealed in Death: by J. D. Robb -- Review;Hot Rocks;One for the Money (Stephanie Plum, #1);C is for Corpse  (Kinsey Millhone, #3);After Glow (Ghost Hunters, #2);Under Currents;Sticks & Scones (A Goldy Bear Culinary Mystery, #10);Festive in Death: by JD Robb | Summary & Analysis;The Rise of Magicks (Chronicles of The One, #3);Billionaires Prefer Blondes (Samantha Jellicoe, #3);Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4);Suspicious: Partners / The Art of Deception / Night Moves;Of Blood and Bone (Chronicles of The One, #2);Scarlet Fever;Born in Fire (Born In Trilogy, #1);Five Roundabouts to Heaven",mystery romance j-d-robb jd-robb in-death in-death-series crime fiction romantic-suspense series,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541719256l/268604._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541719256l/268604._SX98_.jpg
0,13007638,"Celebrity in Death (In Death, #34)",0749955910,J.D. Robb,2012,Piatkus Books,eng,"Lieutenant Eve Dallas is no party girl, but she's managing to have a good time at the celebrity-packed bash celebrating 'The Icove Agenda', a film based on one of her cases. What comes as a surprise however is seeing the actress who plays Peabody drowned in the pool on the roof of the director's luxury building.",1256,21128,2012,389,Hardcover,True,"Under Currents;Sanctuary;The Rise of Magicks (Chronicles of The One, #3);The Vanishing (Fogg Lake #1);Born to Be Wild;Hot Rocks;Her Greatest Treasure;The Other Side of the Coin;Of Blood and Bone (Chronicles of The One, #2);Repercussions (Wearing the Cape, #8);Flirting With Danger (Samantha Jellicoe, #1);Tribute;Seasons: All-New Tales of Valdemar;Skin Deep;J D ROBB SERIES CHECKLIST - Reading Order of IN DEATH;This Magic Moment;Tightrope (Burning Cove, #3);Mind Games (Diana Racine #1)",mystery j-d-robb romance jd-robb in-death in-death-series crime fiction series romantic-suspense,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328318908l/13007638._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328318908l/13007638._SX98_.jpg
0,11138230,"Chaos in Death (In Death, #33.5)",1455818488,J.D. Robb,2011,Brilliance Audio,,"3 hours, 41 seconds<br /><br />Eve Dallas is the tough lieutenant hot on his trail, but this is unlike any case she's ever been assigned—or any killer she's ever pursued. A police sketch based on eye-witness testimony reveals the killer has green skin, swollen red eyes, goblin ears, and a dislocated jaw-structure that defies the human form. Is it a mask? Is it make-up? Or is the explanation more sinister? Dallas faces off against multiple suspects—all of them students of medicine capable of precisely slicing the ears, noses, and eyes of the three victims. But who had the motive? More importantly, what kind of rogue science are these healers practicing?",266,7029,2011,4,Audio CD,True,"Her Greatest Treasure;The Other Side of the Coin;Ever After (Once Upon, #2);Sanctuary;Under Currents;The Rise of Magicks (Chronicles of The One, #3);Tigers in the Cage (The Great Library #0.1);La metamorfosis;The Hope Chest Series: Historical Time Travel Romance Boxed Set;한양 한국어 1 (HANYANG KOREAN, #1);Fourth Point of Contact (Legends of Lobe den Herren #1);Enchanted (The Donovan Legacy, #4);Paradise Awakening (Passion in Paradise, #1);Alpha Home (J.T's Bar #3);Principles of Spookology (The Spectral Files, #2);Splat the Cat: Twice the Mice;Blackberry Juice;Not So Tall for Six",mystery jd-robb j-d-robb romance in-death-series in-death crime series futuristic audiobook,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316262197l/11138230._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316262197l/11138230._SY160_.jpg
