Id,Title,ISBN,Author,Rating,AddDate,ReadDate,ReadYear,ReadWeekday,Format
1842,"Guns, Germs, and Steel: The Fates of Human Societies",0739467352,Jared Diamond,4,07/15/10,07/15/10,2010,Thu,Paperback
25817524,Alibaba: The House That Jack Ma Built,0062413406,Duncan Clark,4,05/09/16,01/01/16,2016,Fri,Hardcover
25334576,Grief is the Thing with Feathers,0571323766,Max Porter,4,12/16/19,12/16/19,2019,Mon,Hardcover
311178,Friday's Child,0099468042,Georgette Heyer,4,12/24/14,12/24/14,2014,Wed,Paperback
24338377,"Saving Capitalism: For the Many, Not the Few",0385350570,Robert B. Reich,4,11/27/16,11/28/16,2016,Mon,Hardcover
29570463,The Industries of the Future,147113525X,Alec J. Ross,4,09/17/16,09/21/16,2016,Wed,Hardcover
24611735,Black Box Thinking: Why Some People Never Learn from Their Mistakes - But Some Do,1591848229,Matthew Syed,4,04/23/16,01/01/16,2016,Fri,Hardcover
31476,"A Dance At The Slaughterhouse (Matthew Scudder, #9)",0380813734,Lawrence Block,4,07/11/16,07/11/16,2016,Mon,Paperback
9677554,"The Wreckage (Joseph O'Loughlin, #5)",0316126403,Michael Robotham,4,01/28/17,01/28/17,2017,Sat,Hardcover
256280,The Siege of Krishnapur,159017092X,J.G. Farrell,4,07/15/10,07/15/10,2010,Thu,Paperback
9864913,Jaya: An Illustrated Retelling of the Mahabharata,014310425X,Devdutt Pattanaik,4,12/16/19,12/16/19,2019,Mon,Paperback
23972780,Mind Hacking: How to Change Your Mind for Good in 21 Days,,John Hargrave,4,02/28/16,01/01/16,2016,Fri,Hardcover
10335308,Is Everyone Hanging Out Without Me?,0307886263,Mindy Kaling,4,11/24/17,11/24/17,2017,Fri,Hardcover
10383597,Arguably: Selected Essays,0771041411,Christopher Hitchens,4,07/11/16,07/11/16,2016,Mon,Hardcover
23492673,Primates of Park Avenue,1476762627,Wednesday Martin,4,08/02/15,08/02/15,2015,Sun,Hardcover
11250317,The Song of Achilles,1408816032,Madeline Miller,4,12/26/14,12/26/14,2014,Fri,Hardcover
10975,The Sound and the Fury,,William Faulkner,4,07/15/10,07/15/10,2010,Thu,Paperback
23130276,Meanwhile There Are Letters: The Correspondence of Eudora Welty and Ross Macdonald,1628725273,Suzanne Marrs,4,03/28/19,03/28/19,2019,Thu,Hardcover
22752295,This Divided Island: Stories from the Sri Lankan War,0670086037,Samanth Subramanian,4,05/21/19,12/16/19,2019,Mon,Hardcover
22237161,The Sellout,0374260508,Paul Beatty,4,05/21/19,12/16/19,2019,Mon,Hardcover
330947,"The Gates of Rome (Emperor, #1)",0440240948,Conn Iggulden,4,12/16/19,12/16/19,2019,Mon,Mass Market Paperback
132770,"A Mighty Heart: The Brave Life and Death of My Husband, Danny Pearl",1844080439,Mariane Pearl,4,07/15/10,07/15/10,2010,Thu,Hardcover
26854453,Second-Hand Time,1910695114,Svetlana Alexievich,4,03/01/18,08/05/18,2018,Sun,Paperback
13155290,Several Short Sentences About Writing,0307266346,Verlyn Klinkenborg,4,07/11/16,07/11/16,2016,Mon,Hardcover
25489025,The Vegetarian,,Han Kang,4,01/18/19,12/29/19,2019,Sun,Hardcover
18663129,Broken Earth,1492902713,Lee Ryder,4,12/16/19,12/16/19,2019,Mon,Kindle Edition
18630531,My Salinger Year,0307958000,Joanna Rakoff,4,12/10/16,12/10/16,2016,Sat,Hardcover
19161852,"The Fifth Season (The Broken Earth, #1)",,N.K. Jemisin,4,02/17/18,06/17/19,2019,Mon,Paperback
4214,Life of Pi,0770430074,Yann Martel,4,07/15/10,07/15/10,2010,Thu,Paperback
8240242,The Golden Tulip,,Rosalind Laker,4,06/06/10,04/01/10,2010,Thu,Hardcover
29834618,Mossad: The Greatest Missions of the Israeli Secret,8184958455,Michael Bar-Zohar,4,09/17/16,01/10/18,2018,Wed,Hardcover
17924018,An Appetite for Wonder: The Making of a Scientist,,Richard Dawkins,4,01/27/16,01/27/16,2016,Wed,Hardcover
18659414,The Everything Store: Jeff Bezos and the Age of Amazon,,Brad Stone,4,03/21/17,03/21/17,2017,Tue,Hardcover
18144124,I Am Pilgrim,1439177724,Terry Hayes,4,09/16/16,11/28/16,2016,Mon,Hardcover
19661,Family Matters,037570342X,Rohinton Mistry,4,07/15/10,07/15/10,2010,Thu,Paperback
14295,Pastoralia,0747553866,George Saunders,4,08/22/18,08/22/18,2018,Wed,Paperback
2615008,Netherland,0307377040,Joseph O'Neill,3,07/15/10,07/15/10,2010,Thu,Hardcover
15046,Weight: The Myth of Atlas and Heracles,1841957186,Jeanette Winterson,3,07/15/10,07/15/10,2010,Thu,Hardcover
285131,How Football Explains The World,0099492261,Franklin Foer,3,07/08/18,08/05/18,2018,Sun,Paperback
4628173,The Pyramid: The Kurt Wallander Stories,184655098X,Henning Mankell,3,11/08/13,11/08/13,2013,Fri,Paperback
27882150,The World According to Star Wars,0062484222,Cass R. Sunstein,3,05/22/19,11/13/19,2019,Wed,Hardcover
28380621,Own It: Leadership Lessons from Women Who Do,9351775267,Aparna Jain,3,01/21/17,01/01/17,2017,Sun,Hardcover
42975172,"The Testaments (The Handmaid's Tale, #2)",0385543786,Margaret Atwood,3,11/18/19,12/29/19,2019,Sun,Hardcover
6545414,"Do Androids Dream of Electric Sheep? 1 (Do Androids Dream of Electric Sheep?, #1)",1608865002,Philip K. Dick,3,07/15/10,12/22/12,2012,Sat,Hardcover
6334,Never Let Me Go,1400078776,Kazuo Ishiguro,3,07/15/10,07/15/10,2010,Thu,Paperback
42925495,Milk Teeth,9387894320,Amrita Mahale,3,12/16/19,12/16/19,2019,Mon,Paperback
28815513,Messy: The Power of Disorder to Transform Our Lives,1594634793,Tim Harford,3,11/27/16,11/27/16,2016,Sun,Hardcover
27209130,The Content Trap,0812995392,Bharat Anand,3,11/27/16,11/27/16,2016,Sun,ebook
41018628,"The Rosie Result (Don Tillman, #3)",1925773477,Graeme Simsion,3,05/22/19,05/27/19,2019,Mon,Paperback
47810737,Latitudes of Longing,0593132556,Shubhangi Swarup,3,12/16/19,12/16/19,2019,Mon,Hardcover
40642323,The Far Field,0802128408,Madhuri Vijay,3,01/23/20,01/23/20,2020,Thu,Hardcover
23604559,My Grandmother Asked Me to Tell You She's Sorry,1501115065,Fredrik Backman,3,12/16/19,12/16/19,2019,Mon,Hardcover
49586,Ten Thousand Miles Without a Cloud,0007129742,Sun Shuyun,3,07/15/10,07/15/10,2010,Thu,Paperback
38746485,Becoming,1524763136,Michelle Obama,3,04/12/19,12/29/19,2019,Sun,Hardcover
1774836,The Palace of Illusions,0385515995,Chitra Banerjee Divakaruni,3,12/26/14,12/16/19,2019,Mon,Hardcover
38492031,Breaking News: The Remaking of Journalism and Why It Matters Now,0374279624,Alan Rusbridger,3,05/27/19,05/27/19,2019,Mon,Hardcover
17593964,May We Be Forgiven,1847083234,A.M. Homes,3,08/24/13,08/24/13,2013,Sat,Paperback
30058494,The Mahabharata Murders,938622836X,Arnab Ray,3,02/15/19,03/02/19,2019,Sat,Paperback
6514,The Bell Jar,,Sylvia Plath,3,07/15/10,07/15/10,2010,Thu,Paperback
40097951,The Silent Patient,1250301696,Alex Michaelides,3,09/04/19,09/04/19,2019,Wed,Hardcover
6764152,"Raiders from the North (Empire of the Moghul, #1)",075534751X,Alex Rutherford,3,06/15/10,06/15/10,2010,Tue,Hardcover
4657432,"In Other Rooms, Other Wonders",0393068005,Daniyal Mueenuddin,3,07/15/10,07/15/10,2010,Thu,Hardcover
29861389,Pyre,0670087750,Perumal Murugan,3,12/16/19,12/16/19,2019,Mon,Hardcover
13152194,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,030794932X,Cheryl Strayed,3,12/16/19,12/16/19,2019,Mon,ebook
53926,Travesuras de la niña mala,9707704667,Mario Vargas Llosa,3,07/15/10,01/29/12,2012,Sun,Paperback
36628420,Melmoth,006285643X,Sarah Perry,3,11/18/19,12/16/19,2019,Mon,Audiobook
6090803,Step by Step: A Pedestrian Memoir,0061721816,Lawrence Block,3,12/16/19,12/16/19,2019,Mon,Hardcover
76193,The Mandala of Sherlock Holmes: The Adventures of the Great Detective in India and Tibet,1582343284,Jamyang Norbu,3,07/15/10,07/15/10,2010,Thu,Paperback
21853680,"Selfish, Shallow, and Self-Absorbed: Sixteen Writers on The Decision Not To Have Kids",1250052939,Meghan Daum,3,07/11/16,07/11/16,2016,Mon,Hardcover
13526165,"Where'd You Go, Bernadette",0316204277,Maria Semple,3,08/02/19,08/02/19,2019,Fri,Hardcover
6101138,Wolf Hall (Thomas Cromwell #1),0007230206,Hilary Mantel,3,07/15/10,07/15/10,2010,Thu,Paperback
34498,"The Truth (Discworld, #25; Industrial Revolution, #2)",0413771164,Terry Pratchett,3,12/15/16,01/01/17,2017,Sun,Paperback
927672,"The Laughing Policeman (Martin Beck, #4)",0679742239,Maj Sjöwall,3,05/15/17,05/27/17,2017,Sat,Hardcover
29906980,Lincoln in the Bardo,0812995341,George Saunders,3,04/16/19,04/16/19,2019,Tue,Hardcover
33905006,"When I Hit You: Or, A Portrait of the Writer as a Young Wife",1786491265,Meena Kandasamy,3,02/15/19,02/15/19,2019,Fri,Hardcover
470993,No God In Sight,1596921943,Altaf Tyrewala,3,07/15/10,07/15/10,2010,Thu,Hardcover
6316205,"The Case of the Missing Servant (Vish Puri, #1)",0771038259,Tarquin Hall,3,07/15/10,07/15/10,2010,Thu,Hardcover
2979124,No God in Sight,159692263X,Altaf Tyrewala,3,07/15/10,07/15/10,2010,Thu,Hardcover
7968243,Cleopatra: A Life,0316001929,Stacy Schiff,3,12/15/16,01/29/17,2017,Sun,Hardcover
6192,Disgrace,0143036378,J.M. Coetzee,3,07/15/10,07/15/10,2010,Thu,Paperback
40389527,The Woman in the Window,,A.J. Finn,3,02/15/19,02/15/19,2019,Fri,Kindle Edition
429653,Transmission,0452286514,Hari Kunzru,3,07/15/10,07/15/10,2010,Thu,Paperback
3558425,How to Change Anybody,0312324758,David J. Lieberman,3,02/21/17,01/01/17,2017,Sun,Paperback
31838014,北京折叠,7539092769,Hao Jingfang,3,05/21/19,05/21/19,2019,Tue,Paperback
9969571,"Ready Player One (Ready Player One, #1)",030788743X,Ernest Cline,3,01/18/19,01/18/19,2019,Fri,Hardcover
12232938,The Lovely Bones,0316166685,Alice Sebold,3,07/15/10,08/09/11,2011,Tue,Mass Market Paperback
31706504,Barking Up the Wrong Tree: The Surprising Science Behind Why Everything You Know About Success Is (Mostly) Wrong,0062416170,Eric Barker,3,05/27/17,05/28/17,2017,Sun,ebook
9865,The Moor's Last Sigh,009959241X,Salman Rushdie,3,07/15/10,07/15/10,2010,Thu,Paperback
31450688,Ants Among Elephants: An Untouchable Family and the Making of Modern India,0865478112,Sujatha Gidla,3,01/23/20,01/23/20,2020,Thu,Hardcover
30971680,The Wisdom of Finance: Discovering Humanity in the World of Risk and Return,054491113X,Mihir Desai,3,09/13/17,09/13/17,2017,Wed,Hardcover
16255,"Tales of the City (Tales of the City, #1)",0552998761,Armistead Maupin,3,12/16/19,12/16/19,2019,Mon,Paperback
7082,"Do Androids Dream of Electric Sheep? (Blade Runner, #1)",0345404475,Philip K. Dick,3,07/15/10,07/15/10,2010,Thu,Paperback
28535483,"How To Have A Good Day: Think Bigger, Feel Better and Transform Your Working Life",1447276515,Caroline  Webb,3,05/26/16,01/10/18,2018,Wed,Hardcover
3686,Truth and Beauty,0060572159,Ann Patchett,3,12/16/19,12/16/19,2019,Mon,Paperback
359770,House of Sand and Fog,0375727345,Andre Dubus III,3,07/15/10,07/15/10,2010,Thu,Hardcover
34051011,Pachinko,,Min Jin Lee,3,12/16/19,12/16/19,2019,Mon,Kindle Edition
522426,A Life's Work: On Becoming a Mother,0312311303,Rachel Cusk,3,12/16/19,12/29/19,2019,Sun,Paperback
2153793,A Case of Exploding Mangoes,0307268071,Mohammed Hanif,3,07/15/10,07/15/10,2010,Thu,Hardcover
3679,On Beauty,0143037749,Zadie Smith,3,07/15/10,07/15/10,2010,Thu,Paperback
25893699,Born for This: How to Find the Work You Were Meant to Do,1101903988,Chris Guillebeau,3,12/25/16,12/25/16,2016,Sun,Hardcover
14876874,The Sweet Revenge of Celia Door,0670012750,Karen Finneyfrock,3,01/28/17,01/02/18,2018,Tue,Hardcover
32051912,The Alice Network,0062654195,Kate Quinn,2,04/21/19,04/30/19,2019,Tue,Paperback
26114127,Thank You for Being Late: An Optimist's Guide to Thriving in the Age of Accelerations,,Thomas L. Friedman,2,01/14/18,01/14/18,2018,Sun,Hardcover
706440,Diplomatic Baggage: The Adventures of a Trailing Spouse,0719567262,Brigid Keenan,2,02/06/16,02/29/16,2016,Mon,Paperback
12210389,Getting More: How You Can Negotiate to Succeed in Work and Life,0141049944,Stuart Diamond,2,11/08/13,12/20/13,2013,Fri,Paperback
25159548,Difficult Conversations (HBR 20-Minute Manager Series),1633690784,Harvard Business Review,2,04/23/16,01/01/16,2016,Fri,Paperback
506065,I'm Gone,1565847466,Jean Echenoz,2,07/15/10,07/15/10,2010,Thu,Paperback
581720,The Passion of New Eve,0860683419,Angela Carter,2,07/15/10,07/15/10,2010,Thu,Paperback
24100,The Golden Notebook,006093140X,Doris Lessing,2,07/15/10,07/15/10,2010,Thu,Paperback
17465453,The Signature of All Things,0670024856,Elizabeth Gilbert,2,07/17/19,07/17/19,2019,Wed,Hardcover
6971900,The Difficulty of Being Good: On the Subtle Art of Dharma,0670083496,Gurcharan Das,2,07/15/10,07/15/10,2010,Thu,Hardcover
41717507,The Big Nine: How the Tech Titans and Their Thinking Machines Could Warp Humanity,1541773756,Amy   Webb,2,04/12/19,05/23/19,2019,Thu,Hardcover
17802724,The Husband's Secret,0399159347,Liane Moriarty,2,03/02/19,03/02/19,2019,Sat,Hardcover
27274421,Valley of the Gods: A Silicon Valley Story,1476778965,Alexandra Wolfe,2,03/21/17,03/21/17,2017,Tue,ebook
25530397,The Night Ferry,031625228X,Michael Robotham,2,01/28/17,01/28/17,2017,Sat,ebook
46727627,Babu Bangladesh!,,Numair Atif Choudhury,2,12/16/19,12/16/19,2019,Mon,Hardcover
828387,A Short History of Tractors in Ukrainian,0141020520,Marina Lewycka,2,01/11/18,03/01/18,2018,Thu,Hardcover
16115612,And the Mountains Echoed,159463176X,Khaled Hosseini,1,02/28/16,01/01/16,2016,Fri,Hardcover
262039,Outcast: Four Stories,8170461898,Mahasweta Devi,0,12/16/19,12/16/19,2019,Mon,Hardcover
213474,"Death of a Village (Hamish Macbeth, #18)",0446613711,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Mass Market Paperback
2271807,"More William (Just William, #2)",0006903975,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Paperback
27747,"Death of a Perfect Wife (Hamish Macbeth, #4)",0446614734,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
28426849,The 100-Year-Old Man Who Climbed Out the Window and Disappeared: by Jonas Jonasson | Conversation Starters,,Daily Books,0,12/16/19,12/16/19,2019,Mon,Hardcover
27311742,The Seven Pillars of Statistical Wisdom,0674088913,Stephen M. Stigler,0,07/24/16,07/24/16,2016,Sun,Paperback
24127,"Death of a Charming Man (Hamish Macbeth, #10)",0446403385,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
7324659,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,0061718947,Anthony Bourdain,0,07/01/10,07/15/10,2010,Thu,Hardcover
136116,The Scarlet Pimpernel,1576469239,Emmuska Orczy,0,12/26/14,12/26/14,2014,Fri,Paperback
8859,"Death of an Outsider (Hamish Macbeth, #3)",0446614726,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
742823,"William and the Tramp (Just William, #28)",0333538099,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Hardcover
445431,"Death of a Nag (Hamish Macbeth, #11)",0446403393,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
7244,The Poisonwood Bible,0060786507,Barbara Kingsolver,0,03/28/10,03/28/10,2010,Sun,Hardcover
7993967,Death of a Chimney Sweep (Hamish Macbeth #26),0446547395,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Hardcover
6570502,Switch: How to Change Things When Change Is Hard,0385528752,Chip Heath,0,12/24/14,12/24/14,2014,Wed,Hardcover
26026055,"If You're So Smart, Why Aren't You Happy?",1101980737,Raj Raghunathan,0,05/10/16,05/10/16,2016,Tue,Hardcover
897136,"Death of a Dustman (Hamish Macbeth, #16)",0446609315,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
8789388,"Death of a Kingfisher (Hamish Macbeth, #27)",0446547360,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Hardcover
9307674,The Last Guardian (Artemis Fowl #8),1423161610,Eoin Colfer,0,12/24/14,12/24/14,2014,Wed,Hardcover
742821,"William the Bad (Just William, #11)",0333384903,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Paperback
458205,"Death of a Travelling Man (Hamish Macbeth, #9)",0804112118,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
23418,The Architecture of Happiness,0375424431,Alain de Botton,0,08/23/15,08/23/15,2015,Sun,Hardcover
2048264,The Other Side Of Me,0007228007,Sidney Sheldon,0,08/23/15,08/23/15,2015,Sun,Paperback
53835,The Age of Innocence,159308143X,Edith Wharton,0,12/24/14,12/24/14,2014,Wed,Paperback
4588,Extremely Loud and Incredibly Close,0618711651,Jonathan Safran Foer,0,07/03/19,07/03/19,2019,Wed,Paperback
671498,"Death of a Hussy (Hamish Macbeth, #5)",0804107688,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
23607871,Talking of Justice: People's Rights in Modern India,938227796X,Leila Seth,0,12/24/14,12/24/14,2014,Wed,Hardcover
10428708,"The Affair (Jack Reacher, #16)",0593065700,Lee Child,0,12/24/14,12/24/14,2014,Wed,Hardcover
19809796,The Book of Yudhishthira (Krishnavatara #7),,K.M. Munshi,0,12/24/14,06/15/16,2016,Wed,Hardcover
6463967,The Big Short: Inside the Doomsday Machine,0393072231,Michael   Lewis,0,04/25/10,05/14/16,2016,Sat,Hardcover
6437859,"Death of a Valentine (Hamish Macbeth, #25)",0446547387,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Hardcover
6422680,"Lunch in Paris: A Love Story, with Recipes",031604279X,Elizabeth Bard,0,05/27/16,08/09/16,2016,Tue,Hardcover
23488171,2014: The Election That Changed India,,Rajdeep Sardesai,0,12/24/14,12/24/14,2014,Wed,Hardcover
1229129,"William the Outlaw (Just William, #7)",033337391X,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Hardcover
1229130,William At War,1405051558,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Hardcover
6398634,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",0061583251,Gretchen Rubin,0,04/25/10,12/24/14,2014,Wed,Hardcover
24500060,How Google Works,1444792466,Eric Schmidt,0,08/23/15,08/23/15,2015,Sun,Hardcover
11367726,Defending Jacob,0385344228,William Landay,0,12/24/14,12/24/14,2014,Wed,Hardcover
23018971,10% Human: How Your Body's Microbes Hold the Key to Health and Happiness,0007584024,Alanna Collen,0,08/23/15,08/23/15,2015,Sun,Unknown Binding
66466,"Crisis (Jack Stapleton & Laurie Montgomery, #6)",0399153578,Robin Cook,0,12/24/14,12/24/14,2014,Wed,Hardcover
120637,"Death of a Maid (Hamish Macbeth, #22)",0892960108,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Hardcover
8861,"Death of an Addict (Hamish Macbeth, #15)",0446608289,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
1229131,"William the Conqueror (Just William, #6)",0333373901,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Hardcover
402679,"Death of a Dentist (Hamish Macbeth, #13)",0446606014,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
375894,No Reservations: Around the World on an Empty Stomach,1596914475,Anthony Bourdain,0,03/28/10,03/28/10,2010,Sun,Hardcover
265513,The Polyester Prince: The Rise of Dhirubhai Ambani,1864484683,Hamish McDonald,0,12/24/14,12/24/14,2014,Wed,Paperback
564249,"Death of a Prankster (Hamish Macbeth, #7)",0804111022,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
5354,The Brethren,0385339674,John Grisham,0,12/24/14,12/24/14,2014,Wed,Paperback
213473,"Death of a Bore (Hamish Macbeth, #20)",0446617199,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
213472,"Death of a Cad (Hamish Macbeth, #2)",0446607142,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
36262849,Dear Madam President: An Open Letter to the Women Who Will Run the World,1538713454,Jennifer Palmieri,0,03/25/18,03/25/18,2018,Sun,Hardcover
19480636,"Irène (Verhœven, #1)",0857052888,Pierre Lemaitre,0,01/14/15,01/15/15,2015,Thu,Hardcover
20263040,"Personal (Jack Reacher, #19)",0804178747,Lee Child,0,12/24/14,12/24/14,2014,Wed,Hardcover
6948375,No Limits: The Will to Succeed,1439157669,Michael Phelps,0,08/23/15,08/23/15,2015,Sun,Paperback
724715,"Death of a Glutton (Hamish Macbeth, #8)",0804112126,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
11103047,Wolf of the Plains,,Conn Iggulden,0,01/06/20,01/06/20,2020,Mon,Hardcover
21046876,Just William 10. by Richmal Crompton,0563504595,Richmal Crompton,0,12/24/14,12/20/16,2016,Tue,Unknown Binding
2740021,"William Again (Just William, #3)",033366227X,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Paperback
13343752,"Oblivion (The Gatekeepers, #5)",1844286231,Anthony Horowitz,0,12/24/14,12/24/14,2014,Wed,Hardcover
13506866,"Salvation of a Saint (Detective Galileo, #2)",0312600682,Keigo Higashino,0,01/14/15,01/12/15,2015,Mon,Hardcover
2740030,"William and Air Raid Precautions (Just William, #21)",0333436768,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Hardcover
38382550,Stories from Saratchandra: Innocence and Reality,,Sarat Chandra Chattopadhyay,0,12/16/19,12/16/19,2019,Mon,Paperback
18214414,"The Silkworm (Cormoran Strike, #2)",0316206873,Robert Galbraith,0,12/24/14,12/24/14,2014,Wed,Hardcover
17899665,"Death of a Policeman (Hamish Macbeth, #29)",1455504734,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Hardcover
2784866,"William And The Brains Trust (Just William, #25)",0333510968,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Hardcover
13649821,The Meadow,000736816X,Adrian Levy,0,12/24/14,12/24/14,2014,Wed,Hardcover
272137,"Death of a Macho Man (Hamish Macbeth, #12)",0446403407,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
84573,Frenchman's Creek,1844080412,Daphne du Maurier,0,12/24/14,12/24/14,2014,Wed,Paperback
24757112,The Novel Cure: An A-Z of Literary Remedies,,Ella Berthoud,0,08/23/15,08/23/15,2015,Sun,Hardcover
32106,The Convenient Marriage,0099474425,Georgette Heyer,0,12/24/14,12/24/14,2014,Wed,Paperback
17707738,The Novel Cure: From Abandonment to Zestlessness: 751 Books to Cure What Ails You,1594205167,Ella Berthoud,0,12/24/14,12/24/14,2014,Wed,Hardcover
3320322,"Death of a Witch (Hamish Macbeth, #24)",0446196134,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Hardcover
17707527,The Siege: 68 Hours Inside The Taj Hotel,0143123750,Adrian Levy,0,12/24/14,12/24/14,2014,Wed,Hardcover
27298,"The Twentieth Wife (Taj Mahal Trilogy, #1)",0743428188,Indu Sundaresan,0,12/24/14,12/24/14,2014,Wed,Paperback
18448,"Death of a Celebrity (Hamish Macbeth, #17)",0446612049,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Mass Market Paperback
1655284,"William (Just William, #10)",0333373944,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Hardcover
3172655,"William The Good (Just William, #9)",0333373871,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Hardcover
18442,"A Highland Christmas (Hamish Macbeth, #15.5)",,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
15791120,"Death of Yesterday (Hamish Macbeth, #28)",1455504769,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Hardcover
39507,"The Sins of the Fathers (Matthew Scudder, #1)",0752834525,Lawrence Block,0,07/11/16,07/11/16,2016,Mon,Paperback
840565,"Death of a Snob (Hamish Macbeth, #6)",0804109125,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
18070740,Brick by Brick: How LEGO Rewrote the Rules of Innovation and Conquered the Global Toy Industry,1847941176,David C.  Robertson,0,08/23/15,08/23/15,2015,Sun,Paperback
16045140,The Love Affairs of Nathaniel P.,0805097457,Adelle Waldman,0,12/26/14,12/26/14,2014,Fri,Hardcover
8858,"Death of a Poison Pen (Hamish Macbeth, #19)",0446614890,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
8856,"Death of a Scriptwriter (Hamish Macbeth, #14)",0446606987,M.C. Beaton,0,12/24/14,12/24/14,2014,Wed,Paperback
45865410,Close to the Bone,9353570158,Lisa Ray,0,12/16/19,12/16/19,2019,Mon,Hardcover
19808276,The Truth About the Harry Quebert Affair,,Joël Dicker,0,12/24/14,10/11/15,2015,Sun,Hardcover
47014225,Rebel Ideas: The Power of Diverse Thinking,,Matthew Syed,0,12/16/19,12/16/19,2019,Mon,Hardcover
1655274,"William the Fourth (Just William, #4)",0333662288,Richmal Crompton,0,12/24/14,12/24/14,2014,Wed,Paperback
